遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5, 
39樂合彩,111000218,2022/09/12,27778625,1111145,11530625,06,14,24,37,38,,,,,,,
39樂合彩,111000219,2022/09/13,25119100,1004764,10048250,13,14,20,33,35,,,,,,,
39樂合彩,111000220,2022/09/14,28126525,1125061,14821375,08,16,22,27,29,,,,,,,
39樂合彩,111000221,2022/09/15,26564825,1062593,16794375,04,05,18,30,35,,,,,,,
39樂合彩,111000222,2022/09/16,25554475,1022179,18122125,10,15,28,33,36,,,,,,,
39樂合彩,111000223,2022/09/17,28334575,1133383,11480250,10,18,19,25,29,,,,,,,
39樂合彩,111000224,2022/09/19,34617850,1384714,26825750,04,12,15,17,19,,,,,,,
39樂合彩,111000225,2022/09/20,32956175,1318247,51795219,07,09,11,16,39,,,,,,,
39樂合彩,111000226,2022/09/21,36679500,1467180,31005250,01,14,23,24,39,,,,,,,
39樂合彩,111000227,2022/09/22,34932000,1397280,18664000,10,14,20,24,31,,,,,,,
39樂合彩,111000228,2022/09/23,33847700,1353908,22111750,01,12,25,38,39,,,,,,,
39樂合彩,111000229,2022/09/24,34956525,1398261,37639000,17,28,34,35,38,,,,,,,
39樂合彩,111000230,2022/09/26,35806050,1432242,22716250,02,07,10,11,23,,,,,,,
39樂合彩,111000231,2022/09/27,32378900,1295156,36112500,03,27,36,37,39,,,,,,,
39樂合彩,111000232,2022/09/28,35291600,1411664,19503500,07,14,28,31,38,,,,,,,
39樂合彩,111000233,2022/09/29,33993125,1359725,23233250,03,17,22,23,25,,,,,,,
39樂合彩,111000234,2022/09/30,33974375,1358975,28257500,18,21,25,33,35,,,,,,,
